invoice_date,UnitPrice,Quantity,genre,media_type,minutes
2010-01-10,0.99,1,Alternative & Punk,MPEG audio file,3.7
2010-01-10,0.99,1,Alternative & Punk,MPEG audio file,3.4
2010-01-10,1.99,1,TV Shows,Protected MPEG-4 video file,88.1
2010-01-13,1.99,1,Science Fiction,Protected MPEG-4 video file,45.2
2010-01-13,1.99,1,Science Fiction,Protected MPEG-4 video file,43.7
2010-01-13,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,47.8
2010-01-13,1.99,1,Drama,Protected MPEG-4 video file,42.8
2010-01-13,1.99,1,Drama,Protected MPEG-4 video file,43.3
2010-01-13,1.99,1,Drama,Protected MPEG-4 video file,43.3
2010-01-13,1.99,1,Drama,Protected MPEG-4 video file,43.9
2010-01-13,1.99,1,TV Shows,Protected MPEG-4 video file,43.1
2010-01-13,1.99,1,TV Shows,Protected MPEG-4 video file,43.7
2010-01-18,1.99,1,TV Shows,Protected MPEG-4 video file,43.5
2010-01-18,1.99,1,Drama,Protected MPEG-4 video file,43.3
2010-01-18,1.99,1,TV Shows,Protected MPEG-4 video file,41.9
2010-01-18,1.99,1,TV Shows,Protected MPEG-4 video file,47
2010-01-18,1.99,1,TV Shows,Protected MPEG-4 video file,43.6
2010-01-18,0.99,1,Rock,MPEG audio file,4.6
2010-01-18,0.99,1,Rock,MPEG audio file,4.3
2010-01-18,0.99,1,Rock,MPEG audio file,4.2
2010-01-18,0.99,1,Rock,MPEG audio file,3.3
2010-01-18,0.99,1,Rock,MPEG audio file,3.2
2010-01-18,0.99,1,Rock,MPEG audio file,4.6
2010-01-18,0.99,1,Rock,MPEG audio file,4.8
2010-01-18,0.99,1,Rock,MPEG audio file,4.4
2010-01-18,0.99,1,Rock,MPEG audio file,3.2
2010-01-26,0.99,1,Rock,MPEG audio file,2.9
2010-02-08,0.99,1,Rock,MPEG audio file,4.3
2010-02-08,0.99,1,Rock,MPEG audio file,3.8
2010-02-08,0.99,1,Rock,MPEG audio file,4.6
2010-02-08,0.99,1,Rock,MPEG audio file,5.6
2010-02-09,0.99,1,Rock,MPEG audio file,4.2
2010-02-09,0.99,1,Rock,MPEG audio file,4
2010-02-09,0.99,1,Rock,MPEG audio file,5.5
2010-02-09,0.99,1,Rock,MPEG audio file,6.5
2010-02-10,0.99,1,Rock,MPEG audio file,4.9
2010-02-10,0.99,1,Rock,MPEG audio file,5.4
2010-02-10,0.99,1,Reggae,MPEG audio file,5.5
2010-02-10,0.99,1,Reggae,MPEG audio file,3.5
2010-02-10,0.99,1,Reggae,MPEG audio file,4.5
2010-02-10,0.99,1,Rock,MPEG audio file,3.1
2010-02-13,0.99,1,Rock,MPEG audio file,3.7
2010-02-13,0.99,1,Rock,MPEG audio file,1.7
2010-02-13,0.99,1,Rock,MPEG audio file,4
2010-02-13,0.99,1,Rock,MPEG audio file,5.3
2010-02-13,0.99,1,Rock,MPEG audio file,1.7
2010-02-13,0.99,1,Rock,MPEG audio file,3.7
2010-02-13,0.99,1,Rock,MPEG audio file,5.5
2010-02-13,0.99,1,Rock,MPEG audio file,8.5
2010-02-13,0.99,1,Rock,MPEG audio file,4.4
2010-02-18,0.99,1,Rock,MPEG audio file,3.9
2010-02-18,0.99,1,Latin,MPEG audio file,3.9
2010-02-18,0.99,1,Metal,MPEG audio file,3.8
2010-02-18,0.99,1,Metal,MPEG audio file,4.3
2010-02-18,0.99,1,Latin,MPEG audio file,3.6
2010-02-18,0.99,1,Latin,MPEG audio file,4
2010-02-18,1.99,1,Drama,Protected MPEG-4 video file,43.5
2010-02-18,1.99,1,TV Shows,Protected MPEG-4 video file,20.8
2010-02-18,1.99,1,TV Shows,Protected MPEG-4 video file,21.3
2010-02-18,1.99,1,TV Shows,Protected MPEG-4 video file,20.6
2010-02-18,1.99,1,TV Shows,Protected MPEG-4 video file,21.3
2010-02-18,1.99,1,Comedy,Protected MPEG-4 video file,21.1
2010-02-18,1.99,1,Drama,Protected MPEG-4 video file,44.7
2010-02-18,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2010-02-26,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2010-03-11,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2010-03-11,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2010-03-11,1.99,1,TV Shows,Protected MPEG-4 video file,41.4
2010-03-11,1.99,1,Drama,Protected MPEG-4 video file,43.5
2010-03-12,0.99,1,Pop,Protected AAC audio file,4.6
2010-03-12,0.99,1,Pop,Protected AAC audio file,4.5
2010-03-12,0.99,1,Pop,Protected AAC audio file,3.5
2010-03-12,0.99,1,Pop,Protected AAC audio file,3.8
2010-03-13,0.99,1,Pop,Protected AAC audio file,3.9
2010-03-13,0.99,1,Pop,Protected AAC audio file,3.7
2010-03-13,0.99,1,Pop,Protected AAC audio file,3.1
2010-03-13,0.99,1,Rock,Protected AAC audio file,5.6
2010-03-13,0.99,1,Rock,Protected AAC audio file,8.5
2010-03-13,0.99,1,Rock,Protected AAC audio file,4.3
2010-03-16,0.99,1,Rock,Protected AAC audio file,5.5
2010-03-16,0.99,1,Rock,Protected AAC audio file,3.4
2010-03-16,0.99,1,Hip Hop/Rap,MPEG audio file,3
2010-03-16,0.99,1,Hip Hop/Rap,MPEG audio file,1.9
2010-03-16,0.99,1,Hip Hop/Rap,MPEG audio file,2.8
2010-03-16,0.99,1,Electronica/Dance,MPEG audio file,2.3
2010-03-16,0.99,1,Electronica/Dance,MPEG audio file,3.9
2010-03-16,0.99,1,Electronica/Dance,MPEG audio file,3.9
2010-03-16,1.99,1,Drama,Protected MPEG-4 video file,43.5
2010-03-21,1.99,1,TV Shows,Protected MPEG-4 video file,43.5
2010-03-21,0.99,1,Latin,AAC audio file,2.8
2010-03-21,0.99,1,Alternative,Protected AAC audio file,6.4
2010-03-21,0.99,1,Alternative,Protected AAC audio file,3.8
2010-03-21,0.99,1,Alternative,Protected AAC audio file,3.6
2010-03-21,0.99,1,Alternative,Protected AAC audio file,3.8
2010-03-21,0.99,1,Alternative,Protected AAC audio file,5
2010-03-21,0.99,1,Classical,Protected AAC audio file,9.7
2010-03-21,0.99,1,Classical,Protected AAC audio file,4.3
2010-03-21,1.99,1,Comedy,Protected MPEG-4 video file,30.2
2010-03-21,0.99,1,Classical,Protected AAC audio file,6.5
2010-03-21,0.99,1,Classical,Protected AAC audio file,9.3
2010-03-21,0.99,1,R&B/Soul,Protected AAC audio file,3.5
2010-03-21,0.99,1,R&B/Soul,Protected AAC audio file,2.7
2010-03-29,0.99,1,Alternative,Protected AAC audio file,3.5
2010-04-11,0.99,1,Classical,Purchased AAC audio file,5.6
2010-04-11,0.99,1,Classical,Purchased AAC audio file,4.9
2010-04-11,0.99,1,Classical,Protected AAC audio file,3.7
2010-04-11,0.99,1,Classical,Protected AAC audio file,4.8
2010-04-12,0.99,1,Classical,Protected AAC audio file,6
2010-04-12,0.99,1,Classical,Protected AAC audio file,2.3
2010-04-12,0.99,1,Classical,Protected AAC audio file,4.7
2010-04-12,0.99,1,Classical,Protected AAC audio file,2.2
2010-04-13,0.99,1,Classical,Purchased AAC audio file,0.8
2010-04-13,0.99,1,Classical,Protected AAC audio file,2.3
2010-04-13,0.99,1,Rock,MPEG audio file,5.7
2010-04-13,0.99,1,Rock,Protected AAC audio file,6.2
2010-04-13,0.99,1,Rock,MPEG audio file,3.3
2010-04-13,0.99,1,Rock,MPEG audio file,3.4
2010-04-16,0.99,1,Rock,MPEG audio file,5.4
2010-04-16,0.99,1,Rock,MPEG audio file,4.4
2010-04-16,0.99,1,Rock,MPEG audio file,4
2010-04-16,0.99,1,Rock,MPEG audio file,6.3
2010-04-16,0.99,1,Rock,MPEG audio file,5
2010-04-16,0.99,1,Rock,MPEG audio file,4.8
2010-04-16,0.99,1,Rock,MPEG audio file,3.7
2010-04-16,0.99,1,Rock,MPEG audio file,4.3
2010-04-16,0.99,1,Jazz,MPEG audio file,4.1
2010-04-21,0.99,1,Jazz,MPEG audio file,4.5
2010-04-21,0.99,1,Rock,MPEG audio file,3.7
2010-04-21,0.99,1,Rock,MPEG audio file,3.4
2010-04-21,0.99,1,Alternative & Punk,MPEG audio file,3.8
2010-04-21,0.99,1,Rock And Roll,MPEG audio file,1.7
2010-04-21,0.99,1,Rock And Roll,MPEG audio file,1.7
2010-04-21,0.99,1,Jazz,MPEG audio file,4.5
2010-04-21,0.99,1,Metal,MPEG audio file,4.4
2010-04-21,0.99,1,Metal,MPEG audio file,4.5
2010-04-21,0.99,1,Metal,MPEG audio file,3.2
2010-04-21,0.99,1,Alternative & Punk,MPEG audio file,0.7
2010-04-21,0.99,1,Alternative & Punk,MPEG audio file,5
2010-04-21,0.99,1,Metal,MPEG audio file,4.1
2010-04-21,0.99,1,Metal,MPEG audio file,3.9
2010-04-29,0.99,1,Latin,MPEG audio file,2.4
2010-05-12,0.99,1,Latin,MPEG audio file,8
2010-05-12,0.99,1,Latin,MPEG audio file,3.6
2010-05-12,0.99,1,Latin,MPEG audio file,2.2
2010-05-12,0.99,1,Latin,MPEG audio file,2.4
2010-05-13,0.99,1,Latin,MPEG audio file,3.1
2010-05-13,0.99,1,Latin,MPEG audio file,4.9
2010-05-13,0.99,1,Latin,MPEG audio file,2.3
2010-05-13,0.99,1,Latin,MPEG audio file,5.1
2010-05-14,0.99,1,Latin,MPEG audio file,5.4
2010-05-14,0.99,1,Latin,MPEG audio file,2.7
2010-05-14,0.99,1,Latin,MPEG audio file,2.7
2010-05-14,0.99,1,Latin,MPEG audio file,3
2010-05-14,0.99,1,Latin,MPEG audio file,5.2
2010-05-14,0.99,1,Latin,MPEG audio file,6.3
2010-05-17,0.99,1,Latin,MPEG audio file,4
2010-05-17,0.99,1,Latin,MPEG audio file,3.2
2010-05-17,0.99,1,Latin,MPEG audio file,3.4
2010-05-17,0.99,1,Latin,MPEG audio file,5.1
2010-05-17,0.99,1,Latin,MPEG audio file,4.1
2010-05-17,0.99,1,Latin,MPEG audio file,6.7
2010-05-17,0.99,1,Reggae,MPEG audio file,5
2010-05-17,0.99,1,Reggae,MPEG audio file,4.2
2010-05-17,0.99,1,Reggae,MPEG audio file,4.9
2010-05-22,0.99,1,Reggae,MPEG audio file,4.8
2010-05-22,0.99,1,Latin,MPEG audio file,4.2
2010-05-22,0.99,1,Pop,MPEG audio file,3.1
2010-05-22,0.99,1,Pop,MPEG audio file,3.3
2010-05-22,0.99,1,Rock,MPEG audio file,5.2
2010-05-22,0.99,1,Rock,MPEG audio file,2.8
2010-05-22,0.99,1,Soundtrack,MPEG audio file,4.7
2010-05-22,0.99,1,Soundtrack,MPEG audio file,4.7
2010-05-22,0.99,1,Latin,MPEG audio file,4.7
2010-05-22,0.99,1,Latin,MPEG audio file,2.3
2010-05-22,0.99,1,Latin,MPEG audio file,6.1
2010-05-22,0.99,1,Latin,MPEG audio file,6.4
2010-05-22,0.99,1,Metal,MPEG audio file,5
2010-05-22,0.99,1,Rock,MPEG audio file,4.1
2010-05-30,0.99,1,Rock,MPEG audio file,4
2010-06-12,0.99,1,Rock,MPEG audio file,3.2
2010-06-12,0.99,1,Rock,MPEG audio file,3
2010-06-12,0.99,1,Rock,MPEG audio file,3.7
2010-06-12,0.99,1,Rock,MPEG audio file,4.1
2010-06-13,0.99,1,Rock,MPEG audio file,3.6
2010-06-13,0.99,1,Rock,MPEG audio file,3.7
2010-06-13,0.99,1,Rock,MPEG audio file,3.2
2010-06-13,0.99,1,Rock,MPEG audio file,4.3
2010-06-14,0.99,1,Jazz,MPEG audio file,5.2
2010-06-14,0.99,1,Jazz,MPEG audio file,4.7
2010-06-14,0.99,1,Jazz,MPEG audio file,4.9
2010-06-14,0.99,1,Alternative & Punk,MPEG audio file,2.6
2010-06-14,0.99,1,Alternative & Punk,MPEG audio file,2.9
2010-06-14,0.99,1,Alternative & Punk,MPEG audio file,3.2
2010-06-17,0.99,1,Alternative & Punk,MPEG audio file,3.3
2010-06-17,0.99,1,Rock,MPEG audio file,1.2
2010-06-17,0.99,1,Rock,MPEG audio file,4.8
2010-06-17,0.99,1,Latin,MPEG audio file,3.3
2010-06-17,0.99,1,Latin,MPEG audio file,4.1
2010-06-17,0.99,1,Latin,MPEG audio file,3
2010-06-17,0.99,1,Latin,MPEG audio file,7
2010-06-17,0.99,1,Latin,MPEG audio file,3
2010-06-17,0.99,1,Alternative & Punk,MPEG audio file,2.4
2010-06-22,0.99,1,Alternative & Punk,MPEG audio file,3.7
2010-06-22,0.99,1,Rock,MPEG audio file,13.4
2010-06-22,0.99,1,Latin,MPEG audio file,5.7
2010-06-22,0.99,1,Latin,MPEG audio file,4.4
2010-06-22,0.99,1,Rock,MPEG audio file,4.3
2010-06-22,0.99,1,Latin,MPEG audio file,4.7
2010-06-22,0.99,1,Latin,MPEG audio file,5.3
2010-06-22,0.99,1,Jazz,MPEG audio file,7.9
2010-06-22,0.99,1,Jazz,MPEG audio file,7.8
2010-06-22,0.99,1,Rock,MPEG audio file,15.2
2010-06-22,0.99,1,Jazz,MPEG audio file,3.4
2010-06-22,0.99,1,Jazz,MPEG audio file,4.7
2010-06-22,0.99,1,Bossa Nova,MPEG audio file,2.8
2010-06-22,0.99,1,Bossa Nova,MPEG audio file,2.9
2010-06-30,0.99,1,Latin,MPEG audio file,1.9
2010-07-13,0.99,1,Latin,MPEG audio file,2.1
2010-07-13,0.99,1,Latin,MPEG audio file,2.9
2010-07-13,0.99,1,Rock,MPEG audio file,4.5
2010-07-13,0.99,1,Rock,MPEG audio file,3.1
2010-07-14,0.99,1,Rock,MPEG audio file,3.1
2010-07-14,0.99,1,Rock,MPEG audio file,2.7
2010-07-14,0.99,1,Rock,MPEG audio file,2.3
2010-07-14,0.99,1,Rock,MPEG audio file,2.4
2010-07-15,0.99,1,Rock,MPEG audio file,3.5
2010-07-15,0.99,1,Rock,MPEG audio file,2.9
2010-07-15,0.99,1,Rock,MPEG audio file,5.2
2010-07-15,0.99,1,Rock,MPEG audio file,3.1
2010-07-15,0.99,1,Rock,MPEG audio file,4.2
2010-07-15,0.99,1,Rock,MPEG audio file,3.8
2010-07-18,0.99,1,Latin,MPEG audio file,3.5
2010-07-18,0.99,1,Latin,MPEG audio file,3.4
2010-07-18,0.99,1,Latin,MPEG audio file,2.5
2010-07-18,0.99,1,Latin,MPEG audio file,3.7
2010-07-18,0.99,1,Latin,MPEG audio file,3.1
2010-07-18,0.99,1,Rock,MPEG audio file,3.9
2010-07-18,0.99,1,Rock,MPEG audio file,3.1
2010-07-18,0.99,1,Rock,MPEG audio file,7.9
2010-07-18,0.99,1,Rock,MPEG audio file,4.1
2010-07-23,0.99,1,Rock,MPEG audio file,6.1
2010-07-23,0.99,1,Rock,MPEG audio file,5
2010-07-23,0.99,1,Rock,MPEG audio file,4.7
2010-07-23,0.99,1,Rock,MPEG audio file,5.7
2010-07-23,0.99,1,Rock,MPEG audio file,4.3
2010-07-23,0.99,1,Rock,MPEG audio file,4
2010-07-23,0.99,1,Rock,MPEG audio file,4.8
2010-07-23,0.99,1,Rock,MPEG audio file,3.6
2010-07-23,0.99,1,Jazz,MPEG audio file,5.3
2010-07-23,0.99,1,Latin,MPEG audio file,5
2010-07-23,0.99,1,Latin,MPEG audio file,4.7
2010-07-23,0.99,1,Latin,MPEG audio file,4.2
2010-07-23,0.99,1,Latin,MPEG audio file,4.3
2010-07-23,0.99,1,Latin,MPEG audio file,3.8
2010-07-31,0.99,1,Blues,MPEG audio file,3.8
2010-08-13,0.99,1,Blues,MPEG audio file,4.4
2010-08-13,0.99,1,Blues,MPEG audio file,3.6
2010-08-13,0.99,1,Blues,MPEG audio file,3
2010-08-13,0.99,1,Blues,MPEG audio file,3.2
2010-08-14,0.99,1,Blues,MPEG audio file,3.2
2010-08-14,0.99,1,Blues,MPEG audio file,5.4
2010-08-14,0.99,1,Blues,MPEG audio file,4.7
2010-08-14,0.99,1,Blues,MPEG audio file,3.7
2010-08-15,0.99,1,Blues,MPEG audio file,7.8
2010-08-15,0.99,1,Alternative & Punk,MPEG audio file,4.1
2010-08-15,0.99,1,Alternative & Punk,MPEG audio file,3.6
2010-08-15,0.99,1,Alternative & Punk,MPEG audio file,1.9
2010-08-15,0.99,1,Alternative & Punk,MPEG audio file,4.3
2010-08-15,0.99,1,Alternative & Punk,MPEG audio file,4
2010-08-18,0.99,1,Alternative & Punk,MPEG audio file,4.1
2010-08-18,0.99,1,Rock,MPEG audio file,3.3
2010-08-18,0.99,1,Rock,MPEG audio file,6.5
2010-08-18,0.99,1,Alternative & Punk,MPEG audio file,4.9
2010-08-18,0.99,1,Alternative & Punk,MPEG audio file,3.7
2010-08-18,0.99,1,Latin,MPEG audio file,4.4
2010-08-18,0.99,1,Latin,MPEG audio file,1.9
2010-08-18,0.99,1,Rock,MPEG audio file,3.8
2010-08-18,0.99,1,Rock,MPEG audio file,4.6
2010-08-23,0.99,1,Rock,MPEG audio file,5.2
2010-08-23,0.99,1,Alternative & Punk,MPEG audio file,4.5
2010-08-23,0.99,1,Rock,MPEG audio file,4.1
2010-08-23,0.99,1,Rock,MPEG audio file,5
2010-08-23,0.99,1,Easy Listening,MPEG audio file,2.9
2010-08-23,0.99,1,Easy Listening,MPEG audio file,3.1
2010-08-23,0.99,1,Latin,MPEG audio file,3.8
2010-08-23,0.99,1,Latin,MPEG audio file,4.1
2010-08-23,0.99,1,Soundtrack,MPEG audio file,3.7
2010-08-23,0.99,1,Soundtrack,MPEG audio file,4.3
2010-08-23,0.99,1,Latin,MPEG audio file,4.7
2010-08-23,0.99,1,Jazz,MPEG audio file,4.9
2010-08-23,0.99,1,Latin,MPEG audio file,4.9
2010-08-23,0.99,1,Metal,MPEG audio file,4.3
2010-08-31,0.99,1,Alternative & Punk,MPEG audio file,3.8
2010-09-13,0.99,1,Alternative & Punk,MPEG audio file,4.3
2010-09-13,0.99,1,Alternative & Punk,MPEG audio file,2.7
2010-09-13,0.99,1,Alternative & Punk,MPEG audio file,3.4
2010-09-13,0.99,1,Alternative & Punk,MPEG audio file,3.5
2010-09-14,0.99,1,Alternative & Punk,MPEG audio file,4.7
2010-09-14,0.99,1,Alternative & Punk,MPEG audio file,4.2
2010-09-14,0.99,1,Rock,Protected AAC audio file,3.3
2010-09-14,0.99,1,Rock,Protected AAC audio file,4.3
2010-09-15,0.99,1,Rock,Protected AAC audio file,3.8
2010-09-15,0.99,1,Rock,Protected AAC audio file,6.2
2010-09-15,0.99,1,Rock,Protected AAC audio file,4.7
2010-09-15,0.99,1,Rock,Protected AAC audio file,5
2010-09-15,0.99,1,Rock,Protected AAC audio file,2.6
2010-09-15,0.99,1,Rock,Protected AAC audio file,10.2
2010-09-18,0.99,1,Metal,MPEG audio file,3.3
2010-09-18,0.99,1,Metal,MPEG audio file,5.7
2010-09-18,0.99,1,Jazz,MPEG audio file,6.6
2010-09-18,0.99,1,Jazz,MPEG audio file,5.9
2010-09-18,0.99,1,Rock,Protected AAC audio file,8.7
2010-09-18,0.99,1,Rock,Protected AAC audio file,7.4
2010-09-18,0.99,1,Metal,MPEG audio file,4.4
2010-09-18,0.99,1,Metal,MPEG audio file,5.6
2010-09-18,0.99,1,Metal,MPEG audio file,5.7
2010-09-23,0.99,1,Rock,MPEG audio file,6.8
2010-09-23,0.99,1,Heavy Metal,MPEG audio file,3.8
2010-09-23,0.99,1,Heavy Metal,MPEG audio file,6.1
2010-09-23,0.99,1,Rock,MPEG audio file,3.6
2010-09-23,0.99,1,Blues,MPEG audio file,7.1
2010-09-23,0.99,1,Heavy Metal,MPEG audio file,3.1
2010-09-23,0.99,1,Metal,MPEG audio file,4.4
2010-09-23,0.99,1,Metal,MPEG audio file,3.4
2010-09-23,0.99,1,Rock,MPEG audio file,4.7
2010-09-23,0.99,1,Rock,MPEG audio file,7.3
2010-09-23,0.99,1,Metal,MPEG audio file,3.8
2010-09-23,0.99,1,Metal,MPEG audio file,6.1
2010-09-23,0.99,1,Metal,MPEG audio file,4.4
2010-09-23,0.99,1,Metal,MPEG audio file,4.6
2010-10-01,0.99,1,Rock,MPEG audio file,5
2010-10-14,0.99,1,Rock,MPEG audio file,7.3
2010-10-14,0.99,1,Rock,MPEG audio file,5.2
2010-10-14,0.99,1,Metal,MPEG audio file,5.6
2010-10-14,0.99,1,Metal,MPEG audio file,3.5
2010-10-15,0.99,1,Metal,MPEG audio file,9.8
2010-10-15,0.99,1,Metal,MPEG audio file,4.4
2010-10-15,0.99,1,Metal,MPEG audio file,7.4
2010-10-15,0.99,1,Metal,MPEG audio file,5.6
2010-10-16,0.99,1,Metal,MPEG audio file,4.9
2010-10-16,0.99,1,Metal,MPEG audio file,3.8
2010-10-16,0.99,1,Rock,MPEG audio file,4.8
2010-10-16,0.99,1,Rock,MPEG audio file,4.2
2010-10-16,0.99,1,Rock,MPEG audio file,5.2
2010-10-16,0.99,1,Rock,MPEG audio file,8.1
2010-10-19,0.99,1,Rock,MPEG audio file,6.7
2010-10-19,0.99,1,R&B/Soul,MPEG audio file,2.3
2010-10-19,0.99,1,R&B/Soul,MPEG audio file,5.2
2010-10-19,0.99,1,R&B/Soul,MPEG audio file,3.9
2010-10-19,0.99,1,Rock,MPEG audio file,6
2010-10-19,0.99,1,Rock,MPEG audio file,8.5
2010-10-19,0.99,1,R&B/Soul,MPEG audio file,4.2
2010-10-19,0.99,1,R&B/Soul,MPEG audio file,3.6
2010-10-19,0.99,1,Electronica/Dance,MPEG audio file,6.3
2010-10-24,0.99,1,Alternative & Punk,MPEG audio file,3.2
2010-10-24,0.99,1,Alternative & Punk,MPEG audio file,4.7
2010-10-24,0.99,1,Rock,MPEG audio file,2.7
2010-10-24,0.99,1,Rock,MPEG audio file,3.5
2010-10-24,0.99,1,Rock,Protected AAC audio file,1.7
2010-10-24,0.99,1,Latin,MPEG audio file,6.4
2010-10-24,0.99,1,Latin,MPEG audio file,5
2010-10-24,0.99,1,Latin,MPEG audio file,5.2
2010-10-24,0.99,1,World,MPEG audio file,3.5
2010-10-24,0.99,1,Metal,MPEG audio file,3.2
2010-10-24,0.99,1,Metal,MPEG audio file,4.8
2010-10-24,0.99,1,Rock,MPEG audio file,4.2
2010-10-24,0.99,1,Rock,MPEG audio file,4.3
2010-10-24,0.99,1,Rock,MPEG audio file,13.7
2010-11-01,0.99,1,Rock,MPEG audio file,3.7
2010-11-14,0.99,1,Rock,MPEG audio file,4.3
2010-11-14,0.99,1,Rock,MPEG audio file,7
2010-11-14,0.99,1,Rock,MPEG audio file,6.8
2010-11-14,0.99,1,Rock,MPEG audio file,6.2
2010-11-15,0.99,1,Rock,MPEG audio file,10.5
2010-11-15,0.99,1,Rock,MPEG audio file,5.4
2010-11-15,0.99,1,Rock,MPEG audio file,3.6
2010-11-15,0.99,1,Rock,MPEG audio file,8
2010-11-16,0.99,1,Rock,MPEG audio file,7.1
2010-11-16,0.99,1,Rock,MPEG audio file,6.4
2010-11-16,0.99,1,Rock,MPEG audio file,4.7
2010-11-16,0.99,1,Rock,MPEG audio file,6.3
2010-11-16,0.99,1,Rock,MPEG audio file,4.5
2010-11-16,0.99,1,Rock,MPEG audio file,3.8
2010-11-19,0.99,1,Rock,MPEG audio file,5.6
2010-11-19,0.99,1,Rock,MPEG audio file,6.5
2010-11-19,0.99,1,Rock,MPEG audio file,10.4
2010-11-19,0.99,1,Rock,MPEG audio file,9.4
2010-11-19,0.99,1,Rock,MPEG audio file,12.4
2010-11-19,0.99,1,Latin,MPEG audio file,4.3
2010-11-19,0.99,1,Latin,MPEG audio file,5.3
2010-11-19,0.99,1,Latin,MPEG audio file,4.2
2010-11-19,0.99,1,Latin,MPEG audio file,4.3
2010-11-24,0.99,1,Latin,MPEG audio file,5.3
2010-11-24,0.99,1,Rock,MPEG audio file,4.3
2010-11-24,0.99,1,Latin,MPEG audio file,4.3
2010-11-24,0.99,1,Latin,MPEG audio file,3.6
2010-11-24,0.99,1,Latin,MPEG audio file,3.2
2010-11-24,0.99,1,Rock,MPEG audio file,2.2
2010-11-24,0.99,1,Rock,MPEG audio file,2.3
2010-11-24,0.99,1,Latin,MPEG audio file,3.4
2010-11-24,0.99,1,Latin,MPEG audio file,4.8
2010-11-24,0.99,1,R&B/Soul,MPEG audio file,3.7
2010-11-24,0.99,1,R&B/Soul,MPEG audio file,3.7
2010-11-24,0.99,1,Rock,MPEG audio file,3.3
2010-11-24,0.99,1,Metal,MPEG audio file,6.4
2010-11-24,0.99,1,Metal,MPEG audio file,3.4
2010-12-02,0.99,1,Metal,MPEG audio file,3.1
2010-12-15,0.99,1,Metal,MPEG audio file,4.6
2010-12-15,0.99,1,Metal,MPEG audio file,4.2
2010-12-15,0.99,1,Metal,MPEG audio file,5
2010-12-15,0.99,1,Metal,MPEG audio file,6.9
2010-12-16,0.99,1,Metal,MPEG audio file,5
2010-12-16,0.99,1,Metal,MPEG audio file,6.6
2010-12-16,0.99,1,Metal,MPEG audio file,5.4
2010-12-16,0.99,1,Metal,MPEG audio file,8.2
2010-12-17,0.99,1,Metal,MPEG audio file,5.3
2010-12-17,0.99,1,Metal,MPEG audio file,5.2
2010-12-17,0.99,1,Metal,MPEG audio file,8.2
2010-12-17,0.99,1,Metal,MPEG audio file,4.4
2010-12-17,0.99,1,Metal,MPEG audio file,5.3
2010-12-17,0.99,1,Metal,MPEG audio file,6.9
2010-12-20,0.99,1,Metal,MPEG audio file,6.6
2010-12-20,0.99,1,Metal,MPEG audio file,8.9
2010-12-20,0.99,1,Metal,MPEG audio file,5.7
2010-12-20,0.99,1,Metal,MPEG audio file,6.7
2010-12-20,0.99,1,Metal,MPEG audio file,7.7
2010-12-20,0.99,1,Jazz,MPEG audio file,4.4
2010-12-20,0.99,1,Jazz,MPEG audio file,3.1
2010-12-20,0.99,1,Latin,MPEG audio file,3.6
2010-12-20,0.99,1,Latin,MPEG audio file,2.5
2010-12-25,0.99,1,Latin,MPEG audio file,4.4
2010-12-25,0.99,1,Latin,MPEG audio file,3.4
2010-12-25,0.99,1,Metal,MPEG audio file,2.6
2010-12-25,0.99,1,World,MPEG audio file,3.9
2010-12-25,0.99,1,World,MPEG audio file,0.6
2010-12-25,0.99,1,Metal,MPEG audio file,3.9
2010-12-25,0.99,1,Rock,MPEG audio file,0.8
2010-12-25,0.99,1,Rock,MPEG audio file,3.5
2010-12-25,0.99,1,Rock,MPEG audio file,4.2
2010-12-25,0.99,1,Rock,MPEG audio file,3.2
2010-12-25,0.99,1,Rock,MPEG audio file,3.6
2010-12-25,0.99,1,Latin,MPEG audio file,3.1
2010-12-25,0.99,1,Latin,MPEG audio file,3.8
2010-12-25,0.99,1,Latin,MPEG audio file,3.4
2011-01-02,0.99,1,Latin,MPEG audio file,3.3
2011-01-15,0.99,1,Latin,MPEG audio file,4.2
2011-01-15,0.99,1,Latin,MPEG audio file,3.8
2011-01-15,0.99,1,Latin,MPEG audio file,3
2011-01-15,0.99,1,Latin,MPEG audio file,3.2
2011-01-16,0.99,1,Latin,MPEG audio file,3.6
2011-01-16,0.99,1,Latin,MPEG audio file,3.3
2011-01-16,0.99,1,Latin,MPEG audio file,4
2011-01-16,0.99,1,Latin,MPEG audio file,3.5
2011-01-17,0.99,1,Latin,MPEG audio file,3.1
2011-01-17,0.99,1,Latin,MPEG audio file,3.4
2011-01-17,0.99,1,Latin,MPEG audio file,4
2011-01-17,0.99,1,Rock,Protected AAC audio file,4.2
2011-01-17,0.99,1,Rock,Protected AAC audio file,4.1
2011-01-17,0.99,1,Metal,MPEG audio file,5.1
2011-01-20,0.99,1,Metal,MPEG audio file,2.8
2011-01-20,0.99,1,Rock,MPEG audio file,4
2011-01-20,0.99,1,Rock,MPEG audio file,3.8
